Site_ID,z,area_m,volume_m3
NB-SW,0.51,495,365.2171489715584
NB-SW,0.52,495,370.1671489715574
NB-SW,0.53,495,375.1171489715582
NB-SW,0.54,495,380.0671489715572
NB-SW,0.55,495,385.01714897155796
NB-SW,0.56,495,389.967148971557
NB-SW,0.5700000000000001,495,394.91714897155776
NB-SW,0.58,495,399.8671489715568
NB-SW,0.59,495,404.8171489715576
NB-SW,0.6,495,409.7671489715583
NB-SW,0.61,495,414.7171489715573
NB-SW,0.62,495,419.6671489715581
NB-SW,0.63,495,424.61714897155713
NB-SW,0.64,495,429.5671489715579
NB-SW,0.65,495,434.51714897155694
NB-SW,0.66,495,439.46714897155766
NB-SW,0.67,495,444.41714897155845
NB-SW,0.68,495,449.36714897155747
NB-SW,0.6900000000000001,495,454.31714897155825
NB-SW,0.7000000000000001,495,459.2671489715573
NB-SW,0.71,495,464.21714897155806
NB-SW,0.72,495,469.167148971557
NB-SW,0.73,495,474.1171489715578
NB-SW,0.74,495,479.06714897155683
NB-SW,0.75,495,484.0171489715576
NB-SW,0.76,495,488.9671489715584
NB-SW,0.77,495,493.9171489715574
NB-SW,0.78,495,498.8671489715582
NB-SW,0.79,495,503.8171489715572
NB-SW,0.8,495,508.76714897155796
NB-SW,0.81,495,513.717148971557
NB-SW,0.8200000000000001,495,518.6671489715577
NB-SW,0.8300000000000001,495,523.6171489715567
NB-SW,0.84,495,528.5671489715576
NB-SW,0.85,495,533.5171489715583
NB-SW,0.86,495,538.4671489715573
NB-SW,0.87,495,543.4171489715582
NB-SW,0.88,495,548.3671489715571
NB-SW,0.89,495,553.3171489715579
NB-SW,0.9,495,558.2671489715569
NB-SW,0.91,495,563.2171489715577
NB-SW,0.92,495,568.1671489715585
NB-SW,0.93,495,573.1171489715575
NB-SW,0.9400000000000001,495,578.0671489715583
NB-SW,0.9500000000000001,495,583.0171489715573
NB-SW,0.96,495,587.967148971558
NB-SW,0.97,495,592.917148971557
NB-SW,0.98,495,597.8671489715579
NB-SW,0.99,495,602.8171489715569
NB-SW,1,495,607.7671489715576
NB-SW,1.01,495,612.7171489715583
NB-SW,1.02,495,617.6671489715574
NB-SW,1.03,495,622.6171489715582
NB-SW,1.04,495,627.5671489715572
NB-SW,1.05,495,632.517148971558
NB-SW,1.06,495,637.467148971557
NB-SW,1.07,495,642.4171489715577
NB-SW,1.08,495,647.3671489715567
NB-SW,1.09,495,652.3171489715576
NB-SW,1.1,495,657.2671489715583
NB-SW,1.11,495,662.2171489715573
NB-SW,1.12,495,667.1671489715582
NB-SW,1.1300000000000001,495,672.1171489715571
NB-SW,1.1400000000000001,495,677.0671489715579
NB-SW,1.1500000000000001,495,682.0171489715569
NB-SW,1.16,495,686.9671489715577
NB-SW,1.17,495,691.9171489715585
NB-SW,1.18,495,696.8671489715575
NB-SW,1.19,495,701.8171489715583
NB-SW,1.2,495,706.7671489715573
NB-SW,1.21,495,711.717148971558
NB-SW,1.22,495,716.667148971557
NB-SW,1.23,495,721.6171489715579
NB-SW,1.24,495,726.5671489715569
NB-SW,1.25,495,731.5171489715576
NB-SW,1.26,495,736.4671489715583
NB-SW,1.27,495,741.4171489715574
NB-SW,1.28,495,746.3671489715582
NB-SW,1.29,495,751.3171489715572
NB-SW,1.3,495,756.267148971558
NB-SW,1.31,495,761.217148971557
NB-SW,1.32,495,766.1671489715577
NB-SW,1.33,495,771.1171489715567
NB-SW,1.34,495,776.0671489715576
NB-SW,1.35,495,781.0171489715583
NB-SW,1.36,495,785.9671489715573
NB-SW,1.37,495,790.9171489715582
NB-SW,1.3800000000000001,495,795.8671489715571
NB-SW,1.3900000000000001,495,800.8171489715579
NB-SW,1.4000000000000001,495,805.7671489715569
NB-SW,1.41,495,810.7171489715577
NB-SW,1.42,495,815.6671489715585
NB-SW,1.43,495,820.6171489715575
NB-SW,1.44,495,825.5671489715583
NB-SW,1.45,495,830.5171489715573
NB-SW,1.46,495,835.467148971558
NB-SW,1.47,495,840.417148971557
NB-SW,1.48,495,845.3671489715579
NB-SW,1.49,495,850.3171489715569
NB-SW,1.5,495,855.2671489715576
NB-SW,1.51,495,860.2171489715583
NB-SW,1.52,495,865.1671489715574
NB-SW,1.53,495,870.1171489715582
NB-SW,1.54,495,875.0671489715572
NB-SW,1.55,495,880.017148971558
NB-SW,1.56,495,884.967148971557
NB-SW,1.57,495,889.9171489715577
NB-SW,1.58,495,894.8671489715567
NB-SW,1.59,495,899.8171489715576
NB-SW,1.6,495,904.7671489715583
NB-SW,1.61,495,909.7171489715573
NB-SW,1.62,495,914.6671489715582
NB-SW,1.6300000000000001,495,919.6171489715571
NB-SW,1.6400000000000001,495,924.5671489715579
NB-SW,1.6500000000000001,495,929.5171489715569
NB-SW,1.6600000000000001,495,934.4671489715577
NB-SW,1.67,495,939.4171489715585
NB-SW,1.68,495,944.3671489715575
NB-SW,1.69,495,949.3171489715583
NB-SW,1.7,495,954.2671489715573
NB-SW,1.71,495,959.217148971558
NB-SW,1.72,495,964.167148971557
NB-SW,1.73,495,969.1171489715579
NB-SW,1.74,495,974.0671489715569
NB-SW,1.75,495,979.0171489715576
NB-SW,1.76,495,983.9671489715583
NB-SW,1.77,495,988.9171489715574
NB-SW,1.78,495,993.8671489715582
NB-SW,1.79,495,998.8171489715572
NB-SW,1.8,495,1003.767148971558
NB-SW,1.81,495,1008.717148971557
NB-SW,1.82,495,1013.6671489715577
NB-SW,1.83,495,1018.6171489715567
NB-SW,1.84,495,1023.5671489715576
NB-SW,1.85,495,1028.5171489715583
NB-SW,1.86,495,1033.4671489715574
NB-SW,1.87,495,1038.4171489715582
NB-SW,1.8800000000000001,495,1043.367148971557
NB-SW,1.8900000000000001,495,1048.3171489715578
NB-SW,1.9000000000000001,495,1053.267148971557
NB-SW,1.9100000000000001,495,1058.2171489715577
NB-SW,1.92,495,1063.1671489715584
NB-SW,1.93,495,1068.1171489715575
NB-SW,1.94,495,1073.0671489715583
NB-SW,1.95,495,1078.0171489715572
NB-SW,1.96,495,1082.9671489715581
NB-SW,1.97,495,1087.917148971557
NB-SW,1.98,495,1092.8671489715578
NB-SW,1.99,495,1097.817148971557
NB-SW,2,495,1102.7671489715576
TI-SW,0,1,0
TI-SW,0.01,1,0.010000000000001563
TI-SW,0.02,1,0.019999999999999574
TI-SW,0.03,3,0.14667877197265966
TI-SW,0.04,6,0.4059412384033152
TI-SW,0.05,11,0.94059257507325
TI-SW,0.06,19,1.9712702178954835
TI-SW,0.07,50,6.363796234130874
TI-SW,0.08,116,17.118582992553513
TI-SW,0.09,235,39.12678947448727
TI-SW,0.1,411,75.8422523498541
TI-SW,0.11,611,122.97053428649868
TI-SW,0.12,773,167.11495567321853
TI-SW,0.13,933,215.65751747131256
TI-SW,0.14,1074,263.7264913177496
TI-SW,0.15,1160,299.8162651061995
TI-SW,0.16,1252,340.3488238525392
TI-SW,0.17,1317,374.59730400085675
TI-SW,0.18,1391,413.96987617492636
TI-SW,0.19,1473,458.60797035217473
TI-SW,0.2,1525,493.8796768188466
TI-SW,0.21,1586,534.4667783355726
TI-SW,0.22,1632,570.3651037597638
TI-SW,0.23,1673,605.3302660369881
TI-SW,0.24,1722,645.3331864166233
TI-SW,0.25,1770,686.2950325012207
TI-SW,0.26,1817,728.2096575927762
TI-SW,0.27,1866,772.6056731414787
TI-SW,0.28,1899,809.5726477813743
TI-SW,0.29,1935,849.2764705657943
TI-SW,0.3,1982,896.5953193664565
TI-SW,0.31,2034,948.3753137969944
TI-SW,0.32,2078,996.6451596832281
TI-SW,0.33,2112,1039.7091645812952
TI-SW,0.34,2156,1090.5259104156492
TI-SW,0.35000000000000003,2198,1141.266506958011
TI-SW,0.36,2248,1199.0263397979725
TI-SW,0.37,2283,1247.257193527224
TI-SW,0.38,2320,1298.0191780090308
TI-SW,0.39,2358,1350.6655856323255
TI-SW,0.4,2391,1400.4919399261441
TI-SW,0.41000000000000003,2438,1462.6602955627445
TI-SW,0.42,2481,1522.9520487976117
TI-SW,0.43,2517,1578.5283551788323
TI-SW,0.44,2566,1646.5339479827915
TI-SW,0.45,2603,1705.2974086761456
TI-SW,0.46,2646,1770.6776105499291
TI-SW,0.47000000000000003,2684,1832.6536907958953
TI-SW,0.48,2722,1895.805548248292
TI-SW,0.49,2757,1957.1738755035358
TI-SW,0.5,2791,2018.575574874878
TI-SW,0.51,2821,2076.904318771367
TI-SW,0.52,2848,2133.056199035643
TI-SW,0.53,2877,2192.1351056671174
TI-SW,0.54,2902,2247.7832985687232
TI-SW,0.55,2922,2298.7176223754905
TI-SW,0.56,2942,2350.21010353088
TI-SW,0.5700000000000001,2964,2404.5886349487314
TI-SW,0.58,2987,2460.8082246398876
TI-SW,0.59,3010,2517.684936904907
TI-SW,0.6,3032,2574.082164001469
TI-SW,0.61,3043,2617.777317504881
TI-SW,0.62,3051,2658.0799704742462
TI-SW,0.63,3056,2694.8700268554658
TI-SW,0.64,3066,2738.1896250152604
TI-SW,0.65,3075,2780.5027542114212
TI-SW,0.66,3076,2812.567514572144
TI-SW,0.67,3078,2845.9988668060355
TI-SW,0.68,3081,2880.8429737853994
TI-SW,0.6900000000000001,3081,2911.6529737854044
TI-SW,0.7000000000000001,3081,2942.4629737853984
TI-SW,0.71,3082,2974.6867549133326
TI-SW,0.72,3082,3005.5067549133264
TI-SW,0.73,3082,3036.3267549133316
TI-SW,0.74,3082,3067.1467549133254
TI-SW,0.75,3082,3097.96675491333
TI-SW,0.76,3082,3128.786754913335
TI-SW,0.77,3082,3159.6067549133286
TI-SW,0.78,3082,3190.4267549133338
TI-SW,0.79,3082,3221.2467549133275
TI-SW,0.8,3082,3252.0667549133323
TI-SW,0.81,3082,3282.886754913326
TI-SW,0.8200000000000001,3082,3313.7067549133308
TI-SW,0.8300000000000001,3082,3344.526754913325
TI-SW,0.84,3082,3375.3467549133297
TI-SW,0.85,3082,3406.1667549133344
TI-SW,0.86,3082,3436.9867549133282
TI-SW,0.87,3082,3467.806754913333
TI-SW,0.88,3082,3498.626754913327
TI-SW,0.89,3082,3529.446754913332
TI-SW,0.9,3082,3560.2667549133257
TI-SW,0.91,3082,3591.0867549133304
TI-SW,0.92,3082,3621.906754913335
TI-SW,0.93,3082,3652.7267549133294
TI-SW,0.9400000000000001,3082,3683.546754913334
TI-SW,0.9500000000000001,3082,3714.366754913328
TI-SW,0.96,3082,3745.1867549133326
TI-SW,0.97,3082,3776.0067549133264
TI-SW,0.98,3082,3806.8267549133316
TI-SW,0.99,3082,3837.6467549133254
TI-SW,1,3082,3868.46675491333
TI-SW,1.01,3082,3899.286754913335
TI-SW,1.02,3082,3930.1067549133286
TI-SW,1.03,3082,3960.9267549133338
TI-SW,1.04,3082,3991.7467549133275
TI-SW,1.05,3082,4022.5667549133323
TI-SW,1.06,3082,4053.386754913326
TI-SW,1.07,3082,4084.2067549133308
TI-SW,1.08,3082,4115.026754913325
TI-SW,1.09,3082,4145.846754913329
TI-SW,1.1,3082,4176.666754913334
TI-SW,1.11,3082,4207.486754913329
TI-SW,1.12,3082,4238.306754913333
TI-SW,1.1300000000000001,3082,4269.126754913327
TI-SW,1.1400000000000001,3082,4299.9467549133315
TI-SW,1.1500000000000001,3082,4330.766754913326
TI-SW,1.16,3082,4361.586754913331
TI-SW,1.17,3082,4392.406754913335
TI-SW,1.18,3082,4423.226754913329
TI-SW,1.19,3082,4454.046754913334
TI-SW,1.2,3082,4484.866754913328
TI-SW,1.21,3082,4515.686754913333
TI-SW,1.22,3082,4546.506754913326
TI-SW,1.23,3082,4577.326754913332
TI-SW,1.24,3082,4608.146754913325
TI-SW,1.25,3082,4638.96675491333
TI-SW,1.26,3082,4669.786754913335
TI-SW,1.27,3082,4700.606754913329
TI-SW,1.28,3082,4731.426754913334
TI-SW,1.29,3082,4762.246754913327
TI-SW,1.3,3082,4793.066754913332
TI-SW,1.31,3082,4823.8867549133265
TI-SW,1.32,3082,4854.706754913331
TI-SW,1.33,3082,4885.526754913325
TI-SW,1.34,3082,4916.346754913329
TI-SW,1.35,3082,4947.166754913334
TI-SW,1.36,3082,4977.986754913329
TI-SW,1.37,3082,5008.806754913333
TI-SW,1.3800000000000001,3082,5039.626754913327
TI-SW,1.3900000000000001,3082,5070.4467549133315
TI-SW,1.4000000000000001,3082,5101.266754913326
TI-SW,1.41,3082,5132.086754913331
TI-SW,1.42,3082,5162.906754913335
TI-SW,1.43,3082,5193.726754913329
TI-SW,1.44,3082,5224.546754913334
TI-SW,1.45,3082,5255.366754913328
TI-SW,1.46,3082,5286.186754913333
TI-SW,1.47,3082,5317.006754913326
TI-SW,1.48,3082,5347.826754913332
TI-SW,1.49,3082,5378.646754913325
TI-SW,1.5,3082,5409.46675491333
TI-SW,1.51,3082,5440.286754913335
TI-SW,1.52,3082,5471.106754913329
TI-SW,1.53,3082,5501.926754913334
TI-SW,1.54,3082,5532.746754913327
TI-SW,1.55,3082,5563.566754913332
TI-SW,1.56,3082,5594.3867549133265
TI-SW,1.57,3082,5625.206754913331
TI-SW,1.58,3082,5656.026754913325
TI-SW,1.59,3082,5686.846754913329
TI-SW,1.6,3082,5717.666754913334
TI-SW,1.61,3082,5748.486754913329
TI-SW,1.62,3082,5779.306754913333
TI-SW,1.6300000000000001,3082,5810.126754913327
TI-SW,1.6400000000000001,3082,5840.9467549133315
TI-SW,1.6500000000000001,3082,5871.766754913326
TI-SW,1.6600000000000001,3082,5902.586754913331
TI-SW,1.67,3082,5933.406754913335
TI-SW,1.68,3082,5964.226754913329
TI-SW,1.69,3082,5995.046754913334
TI-SW,1.7,3082,6025.866754913328
TI-SW,1.71,3082,6056.686754913333
TI-SW,1.72,3082,6087.506754913326
TI-SW,1.73,3082,6118.326754913332
TI-SW,1.74,3082,6149.146754913325
TI-SW,1.75,3082,6179.96675491333
TI-SW,1.76,3082,6210.786754913335
TI-SW,1.77,3082,6241.606754913329
TI-SW,1.78,3082,6272.426754913334
TI-SW,1.79,3082,6303.246754913327
TI-SW,1.8,3082,6334.066754913332
TI-SW,1.81,3082,6364.8867549133265
TI-SW,1.82,3082,6395.706754913331
TI-SW,1.83,3082,6426.526754913325
TI-SW,1.84,3082,6457.346754913329
TI-SW,1.85,3082,6488.166754913334
TI-SW,1.86,3082,6518.986754913329
TI-SW,1.87,3082,6549.806754913333
TI-SW,1.8800000000000001,3082,6580.626754913327
TI-SW,1.8900000000000001,3082,6611.4467549133315
TI-SW,1.9000000000000001,3082,6642.266754913326
TI-SW,1.9100000000000001,3082,6673.086754913331
TI-SW,1.92,3082,6703.906754913335
TI-SW,1.93,3082,6734.726754913329
TI-SW,1.94,3082,6765.546754913334
TI-SW,1.95,3082,6796.366754913328
TI-SW,1.96,3082,6827.186754913333
TI-SW,1.97,3082,6858.006754913326
TI-SW,1.98,3082,6888.826754913332
TI-SW,1.99,3082,6919.646754913325
TI-SW,2,3082,6950.46675491333
HB-SW,0,1,0
HB-SW,0.01,3,0.04507377624512188
HB-SW,0.02,6,0.18622695922851307
HB-SW,0.03,7,0.30080696105957827
HB-SW,0.04,8,0.44162017822264943
HB-SW,0.05,8,0.5216201782226619
HB-SW,0.06,9,0.7206735992431526
HB-SW,0.07,11,1.0851988983154328
HB-SW,0.08,13,1.5020990753173606
HB-SW,0.09,17,2.3255303192138648
HB-SW,0.1,22,3.476765823364289
HB-SW,0.11,28,4.975034790039047
HB-SW,0.12,30,5.724528884887725
HB-SW,0.13,37,7.805819091796838
HB-SW,0.14,47,10.915691452026394
HB-SW,0.15,55,13.74048423767082
HB-SW,0.16,63,16.813102798461923
HB-SW,0.17,70,19.7896007537843
HB-SW,0.18,86,26.179237823486304
HB-SW,0.19,94,30.03297935485852
HB-SW,0.2,108,36.513988113403244
HB-SW,0.21,128,45.87665832519542
HB-SW,0.22,140,52.3952358245848
HB-SW,0.23,156,61.093663101196356
HB-SW,0.24,165,66.93297538757298
HB-SW,0.25,177,74.51782035827637
HB-SW,0.26,192,84.00474540710479
HB-SW,0.27,198,89.13712402343742
HB-SW,0.28,215,100.55630798339868
HB-SW,0.29,236,114.76627868652324
HB-SW,0.3,243,121.30308570861834
HB-SW,0.31,253,129.87721221923795
HB-SW,0.32,266,140.66521942138678
HB-SW,0.33,274,148.5773467254634
HB-SW,0.34,286,159.4173586273193
HB-SW,0.35000000000000003,303,174.10280876159712
HB-SW,0.36,318,187.86558578491193
HB-SW,0.37,329,199.1237568664554
HB-SW,0.38,338,209.20029396057095
HB-SW,0.39,347,219.5539170074465
HB-SW,0.4,358,231.7736503601069
HB-SW,0.41000000000000003,369,244.3078661346436
HB-SW,0.42,383,259.69840942382876
HB-SW,0.43,400,278.06990814208973
HB-SW,0.44,411,291.70470031738336
HB-SW,0.45,417,301.1893199920651
HB-SW,0.46,427,314.5154322814945
HB-SW,0.47000000000000003,441,331.8873152923579
HB-SW,0.48,453,347.74810928344743
HB-SW,0.49,463,362.01514732360766
HB-SW,0.5,476,379.565673828125
HB-SW,0.51,485,393.4558444976814
HB-SW,0.52,508,422.12887397766093
HB-SW,0.53,520,439.8835884094244
HB-SW,0.54,531,456.89682983398393
HB-SW,0.55,544,476.4483901977543
HB-SW,0.56,558,497.49788520812916
HB-SW,0.5700000000000001,570,516.692377471924
HB-SW,0.58,576,529.321979598998
HB-SW,0.59,587,547.9945183563232
HB-SW,0.6,602,571.7788249969491
HB-SW,0.61,616,594.8276937103268
HB-SW,0.62,623,609.6235673522956
HB-SW,0.63,628,622.1373716735834
HB-SW,0.64,630,630.9726459503178
HB-SW,0.65,631,638.5643753051748
HB-SW,0.66,631,644.8743753051758
HB-SW,0.67,631,651.1843753051769
HB-SW,0.68,631,657.4943753051756
HB-SW,0.6900000000000001,631,663.8043753051766
HB-SW,0.7000000000000001,631,670.1143753051754
HB-SW,0.71,631,676.4243753051763
HB-SW,0.72,631,682.734375305175
HB-SW,0.73,631,689.044375305176
HB-SW,0.74,631,695.3543753051748
HB-SW,0.75,631,701.6643753051758
HB-SW,0.76,631,707.9743753051767
HB-SW,0.77,631,714.2843753051756
HB-SW,0.78,631,720.5943753051765
HB-SW,0.79,631,726.9043753051752
HB-SW,0.8,631,733.2143753051762
HB-SW,0.81,631,739.524375305175
HB-SW,0.8200000000000001,631,745.834375305176
HB-SW,0.8300000000000001,631,752.1443753051747
HB-SW,0.84,631,758.4543753051757
HB-SW,0.85,631,764.7643753051767
HB-SW,0.86,631,771.0743753051754
HB-SW,0.87,631,777.3843753051764
HB-SW,0.88,631,783.6943753051752
HB-SW,0.89,631,790.0043753051762
HB-SW,0.9,631,796.3143753051748
HB-SW,0.91,631,802.6243753051758
HB-SW,0.92,631,808.9343753051769
HB-SW,0.93,631,815.2443753051756
HB-SW,0.9400000000000001,631,821.5543753051766
HB-SW,0.9500000000000001,631,827.8643753051754
HB-SW,0.96,631,834.1743753051763
HB-SW,0.97,631,840.484375305175
HB-SW,0.98,631,846.794375305176
HB-SW,0.99,631,853.1043753051748
HB-SW,1,631,859.4143753051758
HB-SW,1.01,631,865.7243753051767
HB-SW,1.02,631,872.0343753051756
HB-SW,1.03,631,878.3443753051765
HB-SW,1.04,631,884.6543753051752
HB-SW,1.05,631,890.9643753051762
HB-SW,1.06,631,897.274375305175
HB-SW,1.07,631,903.584375305176
HB-SW,1.08,631,909.8943753051747
HB-SW,1.09,631,916.2043753051757
HB-SW,1.1,631,922.5143753051767
HB-SW,1.11,631,928.8243753051754
HB-SW,1.12,631,935.1343753051764
HB-SW,1.1300000000000001,631,941.4443753051752
HB-SW,1.1400000000000001,631,947.7543753051762
HB-SW,1.1500000000000001,631,954.0643753051748
HB-SW,1.16,631,960.3743753051758
HB-SW,1.17,631,966.6843753051769
HB-SW,1.18,631,972.9943753051756
HB-SW,1.19,631,979.3043753051766
HB-SW,1.2,631,985.6143753051754
HB-SW,1.21,631,991.9243753051763
HB-SW,1.22,631,998.234375305175
HB-SW,1.23,631,1004.544375305176
HB-SW,1.24,631,1010.8543753051748
HB-SW,1.25,631,1017.1643753051758
HB-SW,1.26,631,1023.4743753051767
HB-SW,1.27,631,1029.7843753051754
HB-SW,1.28,631,1036.0943753051765
HB-SW,1.29,631,1042.4043753051753
HB-SW,1.3,631,1048.7143753051762
HB-SW,1.31,631,1055.024375305175
HB-SW,1.32,631,1061.3343753051759
HB-SW,1.33,631,1067.6443753051747
HB-SW,1.34,631,1073.9543753051757
HB-SW,1.35,631,1080.2643753051766
HB-SW,1.36,631,1086.5743753051754
HB-SW,1.37,631,1092.8843753051765
HB-SW,1.3800000000000001,631,1099.194375305175
HB-SW,1.3900000000000001,631,1105.5043753051762
HB-SW,1.4000000000000001,631,1111.814375305175
HB-SW,1.41,631,1118.1243753051758
HB-SW,1.42,631,1124.434375305177
HB-SW,1.43,631,1130.7443753051757
HB-SW,1.44,631,1137.0543753051766
HB-SW,1.45,631,1143.3643753051754
HB-SW,1.46,631,1149.6743753051762
HB-SW,1.47,631,1155.984375305175
HB-SW,1.48,631,1162.2943753051761
HB-SW,1.49,631,1168.6043753051747
HB-SW,1.5,631,1174.9143753051758
HB-SW,1.51,631,1181.2243753051769
HB-SW,1.52,631,1187.5343753051754
HB-SW,1.53,631,1193.8443753051765
HB-SW,1.54,631,1200.1543753051753
HB-SW,1.55,631,1206.4643753051762
HB-SW,1.56,631,1212.774375305175
HB-SW,1.57,631,1219.0843753051759
HB-SW,1.58,631,1225.3943753051747
HB-SW,1.59,631,1231.7043753051757
HB-SW,1.6,631,1238.0143753051766
HB-SW,1.61,631,1244.3243753051754
HB-SW,1.62,631,1250.6343753051765
HB-SW,1.6300000000000001,631,1256.944375305175
HB-SW,1.6400000000000001,631,1263.2543753051762
HB-SW,1.6500000000000001,631,1269.564375305175
HB-SW,1.6600000000000001,631,1275.8743753051758
HB-SW,1.67,631,1282.184375305177
HB-SW,1.68,631,1288.4943753051757
HB-SW,1.69,631,1294.8043753051766
HB-SW,1.7,631,1301.1143753051754
HB-SW,1.71,631,1307.4243753051762
HB-SW,1.72,631,1313.734375305175
HB-SW,1.73,631,1320.0443753051761
HB-SW,1.74,631,1326.3543753051747
HB-SW,1.75,631,1332.6643753051758
HB-SW,1.76,631,1338.9743753051769
HB-SW,1.77,631,1345.2843753051754
HB-SW,1.78,631,1351.5943753051765
HB-SW,1.79,631,1357.9043753051753
HB-SW,1.8,631,1364.2143753051762
HB-SW,1.81,631,1370.524375305175
HB-SW,1.82,631,1376.8343753051759
HB-SW,1.83,631,1383.1443753051747
HB-SW,1.84,631,1389.4543753051757
HB-SW,1.85,631,1395.7643753051766
HB-SW,1.86,631,1402.0743753051754
HB-SW,1.87,631,1408.3843753051765
HB-SW,1.8800000000000001,631,1414.694375305175
HB-SW,1.8900000000000001,631,1421.0043753051762
HB-SW,1.9000000000000001,631,1427.314375305175
HB-SW,1.9100000000000001,631,1433.6243753051758
HB-SW,1.92,631,1439.934375305177
HB-SW,1.93,631,1446.2443753051757
HB-SW,1.94,631,1452.5543753051766
HB-SW,1.95,631,1458.8643753051754
HB-SW,1.96,631,1465.1743753051762
HB-SW,1.97,631,1471.484375305175
HB-SW,1.98,631,1477.7943753051761
HB-SW,1.99,631,1484.1043753051747
HB-SW,2,631,1490.4143753051758
OB-SW,0,1,0
OB-SW,0.01,3,0.03995445251465313
OB-SW,0.02,7,0.20494712829589545
OB-SW,0.03,11,0.5027638244629031
OB-SW,0.04,14,0.8365197753906131
OB-SW,0.05,22,1.7422443389892734
OB-SW,0.06,25,2.2992305755614915
OB-SW,0.07,29,3.1013043212890707
OB-SW,0.08,35,4.313603210449159
OB-SW,0.09,39,5.362148056030268
OB-SW,0.1,44,6.7292140960693985
OB-SW,0.11,48,8.033818511962863
OB-SW,0.12,54,9.92379043579107
OB-SW,0.13,61,12.257117919921814
OB-SW,0.14,64,13.691460571289099
OB-SW,0.15,73,16.98363990783681
OB-SW,0.16,77,18.963646240234386
OB-SW,0.17,81,21.076175231933732
OB-SW,0.18,84,22.942866439819312
OB-SW,0.19,93,27.14842788696301
OB-SW,0.2,96,29.269561004638604
OB-SW,0.21,104,33.547700729370206
OB-SW,0.22,110,37.19432563781726
OB-SW,0.23,114,40.10737678527837
OB-SW,0.24,119,43.61206298828107
OB-SW,0.25,130,50.242380142211914
OB-SW,0.26,134,53.60768112182638
OB-SW,0.27,137,56.559387435913024
OB-SW,0.28,147,63.478487167358566
OB-SW,0.29,154,68.98026481628405
OB-SW,0.3,159,73.50017471313488
OB-SW,0.31,163,77.54840209960916
OB-SW,0.32,167,81.71835845947271
OB-SW,0.33,176,89.28104217529267
OB-SW,0.34,178,92.39682533264158
OB-SW,0.35000000000000003,188,101.1270397186282
OB-SW,0.36,193,106.58889434814442
OB-SW,0.37,198,112.20219017028828
OB-SW,0.38,203,117.95348991394023
OB-SW,0.39,213,127.7216914367677
OB-SW,0.4,216,132.23848190307586
OB-SW,0.41000000000000003,224,140.90946563720706
OB-SW,0.42,229,147.33089797973673
OB-SW,0.43,234,153.8928996276855
OB-SW,0.44,241,162.36311820983917
OB-SW,0.45,251,173.72312469482404
OB-SW,0.46,261,185.37906509399437
OB-SW,0.47000000000000003,267,193.59998153686493
OB-SW,0.48,287,215.38152099609388
OB-SW,0.49,310,240.65417327880812
OB-SW,0.5,326,259.6512145996094
OB-SW,0.51,341,278.1495935058599
OB-SW,0.52,357,298.12934364318835
OB-SW,0.53,373,318.5831350708012
OB-SW,0.54,377,326.6132489013669
OB-SW,0.55,384,338.0359985351565
OB-SW,0.56,384,341.87599853515576
OB-SW,0.5700000000000001,389,351.3844876098634
OB-SW,0.58,391,357.58700111389095
OB-SW,0.59,392,362.6761772918701
OB-SW,0.6,392,366.5961772918707
OB-SW,0.61,393,371.73612449645975
OB-SW,0.62,393,375.6661244964603
OB-SW,0.63,394,380.8489730072018
OB-SW,0.64,394,384.78897300720234
OB-SW,0.65,394,388.7289730072016
OB-SW,0.66,394,392.6689730072022
OB-SW,0.67,394,396.60897300720285
OB-SW,0.68,394,400.54897300720205
OB-SW,0.6900000000000001,394,404.4889730072027
OB-SW,0.7000000000000001,394,408.4289730072019
OB-SW,0.71,394,412.3689730072025
OB-SW,0.72,394,416.3089730072017
OB-SW,0.73,394,420.2489730072023
OB-SW,0.74,394,424.1889730072015
OB-SW,0.75,394,428.12897300720215
OB-SW,0.76,394,432.06897300720277
OB-SW,0.77,394,436.008973007202
OB-SW,0.78,394,439.9489730072026
OB-SW,0.79,394,443.8889730072018
OB-SW,0.8,394,447.8289730072024
OB-SW,0.81,394,451.7689730072016
OB-SW,0.8200000000000001,394,455.70897300720225
OB-SW,0.8300000000000001,394,459.64897300720145
OB-SW,0.84,394,463.58897300720207
OB-SW,0.85,394,467.5289730072027
OB-SW,0.86,394,471.46897300720195
OB-SW,0.87,394,475.4089730072025
OB-SW,0.88,394,479.3489730072018
OB-SW,0.89,394,483.28897300720234
OB-SW,0.9,394,487.2289730072016
OB-SW,0.91,394,491.1689730072022
OB-SW,0.92,394,495.10897300720285
OB-SW,0.93,394,499.04897300720205
OB-SW,0.9400000000000001,394,502.9889730072027
OB-SW,0.9500000000000001,394,506.9289730072019
OB-SW,0.96,394,510.8689730072025
OB-SW,0.97,394,514.8089730072018
OB-SW,0.98,394,518.7489730072023
OB-SW,0.99,394,522.6889730072015
OB-SW,1,394,526.6289730072021
OB-SW,1.01,394,530.5689730072028
OB-SW,1.02,394,534.508973007202
OB-SW,1.03,394,538.4489730072025
OB-SW,1.04,394,542.3889730072018
OB-SW,1.05,394,546.3289730072024
OB-SW,1.06,394,550.2689730072017
OB-SW,1.07,394,554.2089730072023
OB-SW,1.08,394,558.1489730072014
OB-SW,1.09,394,562.0889730072021
OB-SW,1.1,394,566.0289730072027
OB-SW,1.11,394,569.968973007202
OB-SW,1.12,394,573.9089730072026
